ID_Finance,Tax_Period,Chiffre_Affaires,Benefice,RefEmployer
7334,NULL,NULL,NULL,760799793
7335,2014-12-30,5901,5901,352134173
7336,2013-12-30,94887,94887,208636143
7337,2013-12-30,0,0,351966046
7338,2013-12-30,168635,109182,352043407
7339,2013-12-30,0,0,356042390
7340,2013-12-30,0,0,311176644
7341,2013-09-30,0,0,263782663
7342,2012-12-30,0,0,272528141
7343,2013-12-30,29646545,7861476,311139447
7344,2014-12-30,0,0,352005627
7345,2013-12-30,12875,11848,311020569
7346,2013-12-30,0,0,310913802
7347,2014-08-30,0,0,352007683
7348,2013-12-30,311304,310227,352079185
7349,2013-12-30,3227721,1462189,350874517
7350,2013-12-30,460693,419921,356031419
7351,2014-06-30,0,0,800395378
7352,2013-12-30,0,0,861117101
7353,2013-12-30,126034,36686,237454682
7354,2013-12-30,29696,NULL,352081590
7355,2013-12-30,67975,62951,351724940
7356,2014-06-30,0,0,411649482
7357,2013-12-30,35580,33915,310896650
7358,2013-12-30,110200,110200,351684705
7359,2013-12-30,126199,102855,351809830
7360,2013-12-30,15011,13614,351757240
7361,NULL,NULL,NULL,351574765
7362,2014-12-30,0,0,510178696
7363,2014-06-30,4563023,1864805,350953440
7364,2013-12-30,1039580,729395,237255168
7365,2013-12-30,11697898,9738644,356068234
7366,2015-02-28,0,0,352110761
7367,2012-12-30,0,0,352022113
7368,2014-12-30,0,0,371449811
7369,2014-06-30,114117411,91166740,350845258
7370,2013-12-30,0,0,352149740
7371,2014-12-30,0,0,351864906
7372,2014-12-30,0,0,356035627
7373,2013-12-30,396185,316420,311109732
7374,2014-12-30,0,0,351443428
7375,2013-12-30,0,0,453995469
7376,2014-12-30,0,0,352060830
7377,2013-12-30,127636,127636,351609921
7378,2013-12-30,99321,96181,611564035
7379,2013-12-30,0,0,261238116
7380,2013-12-30,185177,124554,510136761
7381,NULL,NULL,NULL,380868127
7382,2013-12-30,73178,73178,352066980
7383,NULL,NULL,NULL,352084770
7384,2013-12-30,0,0,351653222
7385,2013-12-30,19115,19115,43635690
7386,2014-04-30,52550,39316,351949756
7387,2013-12-30,0,0,351972134
7388,2014-06-30,42467803,36079896,352158366
7389,2014-12-30,0,0,351513879
7390,2013-12-30,0,0,351982567
7391,2013-12-30,0,0,300189005
7392,2014-12-30,0,0,356202911
7393,2014-06-30,0,0,263688280
7394,NULL,NULL,NULL,351898728
7395,2014-12-30,0,0,351603402
7396,2014-10-30,0,0,351527182
7397,2013-06-30,2908175692,1584150976,350868188
7398,2013-12-30,66805,66805,371495759
7399,2014-12-30,0,0,351165544
7400,2013-09-30,0,0,352081997
7401,2014-06-30,113157213,53495780,350868096
7402,2013-12-30,0,0,311073413
7403,2014-06-30,169470,146082,351519490
7404,2013-12-30,0,0,351820734
7405,2014-05-30,74227812,70367698,350867954
7406,2013-12-30,12929,0,352062244
7407,2014-05-30,0,0,201242945
7408,NULL,NULL,NULL,300569966
7409,2013-12-30,0,0,356062799
7410,2014-04-30,0,0,237180673
7411,2014-06-30,0,0,237309983
7412,2013-12-30,0,0,113759137
7413,2013-12-30,13432,NULL,352140627
7414,2014-07-30,0,0,351805764
7415,2014-06-30,2244975,NULL,351061111
7416,2014-12-30,0,0,351827587
7417,2014-12-30,0,0,352040572
7418,2013-12-30,0,0,300438166
7419,2013-12-30,0,0,351939282
7420,2014-12-30,0,0,262168960
7421,2013-12-30,0,0,237226249
7422,2013-12-30,76919,76919,351440955
7423,2013-12-30,268370,247684,351152351
7424,NULL,NULL,NULL,237330532
7425,2012-12-30,243140,243140,351078976
7426,2014-06-30,24630,24630,352026147
7427,2013-12-30,0,0,202183630
7428,2013-12-30,0,0,300040750
7429,2014-12-30,0,0,237048290
7430,2014-04-30,68102,66100,356046554
7431,2013-12-30,0,0,383662560
7432,2013-12-30,82613,78089,351713376
7433,2013-12-30,113138,102955,202547561
7434,2013-12-30,26345,25541,237225013
7435,2013-12-30,709963,709963,237438274
7436,NULL,NULL,NULL,202379345
7437,2013-12-30,0,0,351650560
7438,2013-12-30,82122,79331,311016772
7439,2013-12-30,0,0,351890723
7440,2013-12-30,0,0,311220418
7441,2013-12-30,0,0,311183778
7442,2013-12-30,510399,340516,351833602
7443,2013-12-30,0,0,351828879
7444,2014-12-30,0,0,454659737
7445,2013-12-30,159315,153358,351778489
7446,2014-03-30,146823,86104,310990634
7447,2013-12-30,0,0,351563760
7448,2013-12-30,0,0,311076143
7449,2013-12-30,0,0,510152278
7450,NULL,NULL,NULL,356042240
7451,2013-12-30,109023,109023,202414476
7452,2014-12-30,0,0,351818823
7453,2014-12-30,0,0,352118878
7454,2014-12-30,0,0,237088107
7455,NULL,NULL,NULL,50867974
7456,NULL,NULL,NULL,352005855
7457,2013-12-30,0,0,351877526
7458,2014-12-30,0,0,351802210
7459,NULL,NULL,NULL,352133218
7460,2014-12-30,0,0,320242659
7461,2013-12-30,441354,336030,350393284
7462,2013-09-30,152640,152640,351690284
7463,2013-12-30,14373,14373,208260013
7464,2013-12-30,319180,284550,237169240
7465,2014-06-30,0,0,352056581
7466,2013-12-30,12793,12660,461755515
7467,2013-12-30,0,0,351531441
7468,2014-05-30,42490214,35560338,350868101
7469,2014-12-30,0,0,300230259
7470,2013-12-30,3043,3043,352085500
7471,NULL,NULL,NULL,465351948
7472,NULL,NULL,NULL,352119364
7473,2014-10-30,38791,38791,351497141
7474,2014-06-30,1555424,581653,356054160
7475,2014-12-30,77284,58831,237318053
7476,2013-12-30,79710,39013,273923133
7477,2014-04-30,62788,62190,382021779
7478,2014-05-30,3310,2455,61779853
7479,2013-12-30,0,0,237328536
7480,2013-12-30,48363675,10926021,350876384
7481,2013-09-30,30621,30621,351288789
7482,2013-06-30,98225,98225,237206589
7483,2014-06-30,132376,128376,351545943
7484,NULL,NULL,NULL,200073997
7485,2013-12-30,1567057,1444609,237029065
7486,2014-06-30,2148605,1868303,356202818
7487,2013-12-30,604829,604829,356045485
7488,2013-12-30,137900,125725,352123555
7489,2013-08-30,3066847,2816266,351088735
7490,NULL,NULL,NULL,352110360
7491,2013-12-30,3223109,2051410,356013771
7492,2013-06-30,73775064,22919525,350867955
7493,2014-06-30,198834,198834,352155600
7494,NULL,NULL,NULL,562485095
7495,2013-12-30,67169855,32383877,351074747
7496,NULL,NULL,NULL,311068765
7497,2012-12-30,0,0,461018776
7498,2013-12-30,50733,43207,351034364
7499,2013-12-30,14102,14102,274715550
7500,2013-12-30,0,0,351990567
7501,2015-01-30,0,0,203154798
7502,2014-12-30,0,0,351939777
7503,2014-12-30,0,0,810656390
7504,NULL,NULL,NULL,12345678
7505,2014-12-30,0,0,275059236
7506,NULL,NULL,NULL,351419149
7507,2014-12-30,0,0,352136409
7508,2014-12-30,0,0,351796855
7509,2013-12-30,85513,75575,310962381
7510,2013-12-30,127684,117563,237422529
7511,2014-06-30,0,0,351988373
7512,2012-12-30,0,0,351791442
7513,2014-12-30,0,0,351755687
7514,2014-06-30,64783176,40355206,350868086
7515,2013-12-30,103573,102680,351410812
7516,2014-12-30,0,0,611500156
7517,2014-12-30,0,0,352031899
7518,2013-12-30,800,800,202497490
7519,2014-12-30,0,0,152150862
7520,2014-12-30,0,0,270117098
7521,2013-12-30,457887,437992,352033887
7522,2014-06-30,228222,218043,356042524
7523,2014-06-30,888531,847404,351951848
7524,2013-12-30,359057,309303,270825749
7525,NULL,NULL,NULL,356079919
7526,2014-12-30,0,0,61719101
7527,2013-12-30,293410,250860,340863972
7528,2014-12-30,0,0,351437558
7529,2013-12-30,2817299,2817299,352141464
7530,NULL,NULL,NULL,351535507
7531,2014-06-30,936769,936769,203840826
7532,2013-12-30,75335,59868,616211972
7533,2013-12-30,213835,0,310912718
7534,2013-12-30,474823,351379,237072537
7535,2013-12-30,0,0,202549805
7536,2013-12-30,243058,241324,352015109
7537,2014-04-30,74556807,70689349,350715530
7538,2013-12-30,23780,23780,10781926
7539,2013-06-30,35978094,35142307,350868152
7540,2013-12-30,186559,175813,351937545
7541,2013-09-30,778718,778718,351420272
7542,2013-12-30,796791,796791,270530027
7543,2013-12-30,0,0,611466562
7544,2012-06-30,0,0,351686942
7545,2013-12-30,88849,88849,237379770
7546,2013-09-30,0,0,311105977
7547,2013-12-30,0,0,200827669
7548,2014-07-30,107959,107959,350483990
7549,2013-12-30,33351,33351,356025336
7550,2013-12-30,0,0,522454295
7551,NULL,NULL,NULL,356001833
7552,2013-12-30,1,NULL,352059199
7553,2013-12-30,239267,239267,237098815
7554,2014-06-30,0,0,356069106
7555,NULL,NULL,NULL,205713079
7556,2014-03-30,20961,20961,351772564
7557,2014-12-30,0,0,351988248
7558,2013-12-30,126026,124308,356043477
7559,2013-12-30,56059,56059,351764684
7560,2013-12-30,0,0,208544145
7561,NULL,NULL,NULL,351366126
7562,2013-12-30,0,0,351861719
7563,2014-03-30,35571,35571,356029542
7564,NULL,NULL,NULL,352134145
7565,2014-05-30,98556927,87290953,350868181
7566,2013-12-30,81704,65592,311068757
7567,2014-06-30,559209,559209,260620716
7568,2013-12-30,57684,46816,237131811
7569,2013-12-30,58798,43650,351868822
7570,2013-12-30,35208,35208,352160546
7571,2013-12-30,0,0,351688257
7572,2013-12-30,694307,685057,310937828
7573,2013-12-30,84424,77370,352112183
7574,2013-12-30,0,0,351921889
7575,NULL,NULL,NULL,351968620
7576,2013-12-30,6150715,4426231,351628916
7577,2014-12-30,0,0,352144824
7578,2014-03-30,661590,642018,237313245
7579,2013-12-30,0,0,10930513
7580,2011-12-30,0,0,262108932
7581,2013-12-30,192806,80126,510155629
7582,2013-12-30,66725,66725,351579739
7583,2013-12-30,0,0,200724330
7584,2013-12-30,0,0,392067424
7585,2013-12-30,285,285,260223394
7586,2014-05-30,109496423,96204460,350868158
7587,2012-09-30,0,0,61775150
7588,2013-12-30,0,0,351879655
7589,2014-08-30,26606797,10495041,351162873
7590,2013-12-30,418268,384585,351404338
7591,NULL,NULL,NULL,351883677
7592,NULL,NULL,NULL,310951624
7593,2014-12-30,0,0,320152682
7594,NULL,NULL,NULL,356065690
7595,2014-05-30,104364,98823,351840276
7596,2013-12-30,0,0,203310661
7597,NULL,NULL,NULL,351539618
7598,NULL,NULL,NULL,351985146
7599,NULL,NULL,NULL,351953895
7600,2013-12-30,282630,282630,351961521
7601,2013-12-30,106646,106646,351844893
7602,2013-12-30,15099,5654,710873805
7603,2013-12-30,237600,215097,351759411
7604,2014-12-30,31119,29528,352141020
7605,2013-12-30,1499,1499,310973383
7606,NULL,NULL,NULL,364396358
7607,2014-12-30,0,0,352244568
7608,2013-12-30,90198,90198,270506646
7609,NULL,NULL,NULL,351308176
7610,2012-12-30,0,0,461125372
7611,2013-12-30,0,0,452994195
7612,2014-06-30,0,0,351853218
7613,2013-12-30,0,0,310959979
7614,2013-12-30,23797,23797,351726784
7615,2014-12-30,0,0,352105848
7616,2013-12-30,28136,28136,351598534
7617,2013-12-30,228906,228906,351434591
7618,2013-12-30,1592131,1547772,351124156
7619,NULL,NULL,NULL,351953444
7620,2013-12-30,0,0,260488103
7621,2013-12-30,0,0,800350742
7622,2013-12-30,0,0,352008905
7623,2014-12-30,0,0,311089387
7624,2013-12-30,192851,192851,237078487
7625,2013-12-30,24695,23970,237006430
7626,2013-12-30,0,0,432104931
7627,2013-12-30,91163,83894,356065637
7628,2012-12-30,0,0,352214607
7629,NULL,NULL,NULL,311118135
7630,2013-12-30,0,0,351786468
7631,2013-12-30,0,0,841667155
7632,2013-03-30,42233,42335,356051149
7633,2014-12-30,0,0,208347307
7634,2014-12-30,0,0,351865531
7635,2013-12-30,0,0,351733042
7636,2014-12-30,0,0,510173618
7637,NULL,NULL,NULL,352028260
7638,2013-12-30,11419,11419,351467369
7639,2013-12-30,39017,39017,351935738
7640,2013-12-30,1623818,1617811,731385753
7641,2013-12-30,0,0,352057578
7642,NULL,NULL,NULL,371449800
7643,NULL,NULL,NULL,237266983
7644,NULL,NULL,NULL,237373588
7645,NULL,NULL,NULL,320359320
7646,2013-12-30,0,0,274255683
7647,2014-05-30,0,0,351754329
7648,2014-10-30,0,0,311243145
7649,2014-06-30,265644,256446,272884194
7650,2014-12-30,0,0,351594659
7651,2013-12-30,891388,891388,351183974
7652,2013-12-30,164103,164103,352150761
7653,2013-12-30,61883,37169,351768712
7654,2013-12-30,1044092,644151,351117501
7655,2013-12-30,21541,19281,352083035
7656,2013-12-30,86913,80347,352140884
7657,2013-12-30,60800,57508,770309588
7658,2014-12-30,0,0,310887367
7659,2014-09-30,0,0,351845339
7660,2013-12-30,139546,139546,760387354
7661,2014-12-30,0,0,522164289
7662,2013-12-30,299554,261099,208202140
7663,2013-12-30,252655,217095,237372602
7664,2014-12-30,0,0,450510442
7665,2014-05-30,732311,464672,356005040
7666,2014-08-30,0,0,352148555
7667,2014-12-30,0,0,237307493
7668,2014-12-30,0,0,351896305
7669,2013-12-30,0,0,205767127
7670,2013-12-30,1923,NULL,352059574
7671,2014-03-30,341890,106325,351539520
7672,2012-12-30,0,0,237048044
7673,2014-12-30,0,0,356021791
7674,2013-12-30,0,0,743071766
7675,2013-12-30,1218189,NULL,320037914
7676,2013-12-30,1162561,1127848,351610362
7677,2013-12-30,134524,122653,310899429
7678,2014-03-30,1699275,1637129,311032583
7679,2013-12-30,0,0,237292666
7680,2014-04-30,1752681,737061,311109456
7681,2013-12-30,660162,111642,356042230
7682,2014-12-30,0,0,300104492
7683,2014-06-30,0,0,351477588
7684,2014-06-30,529236,424048,351125675
7685,2013-12-30,45344,45344,237169181
7686,2012-12-30,0,0,770710526
7687,2013-12-30,0,0,300137169
7688,2013-12-30,91113,91113,208509809
7689,2013-12-30,0,0,351799144
7690,2013-12-30,0,0,611501540
7691,2014-12-30,0,0,461288210
7692,2013-12-30,1036491,1001785,350844563
7693,2014-12-30,0,0,351642217
7694,2014-12-30,0,0,351944988
7695,NULL,NULL,NULL,352085042
7696,2013-12-30,1759,1759,621513458
7697,NULL,NULL,NULL,205022484
7698,2014-08-30,0,0,311161129
7699,2013-12-30,0,0,272403652
7700,NULL,NULL,NULL,352051196
7701,2013-12-30,137445,134259,352177453
7702,2014-12-30,0,0,351435788
7703,NULL,NULL,NULL,351589616
7704,2013-12-30,0,0,356076211
7705,2013-12-30,1099914,937935,351555535
7706,2013-12-30,0,0,351360719
7707,2014-12-30,0,0,352115624
7708,2013-12-30,0,0,770043851
7709,2013-12-30,143657,119503,351631990
7710,2013-12-30,198342,195397,351587464
7711,NULL,NULL,NULL,770598747
7712,2013-12-30,20602,20602,351862216
7713,2013-12-30,0,0,351842090
7714,2013-12-30,1487734,1344296,352032442
7715,2014-12-30,0,0,356120635
7716,2013-12-30,682358,641900,311224051
7717,2013-12-30,17,17,320191025
7718,2011-12-30,0,0,351385794
7719,2013-12-30,799385,788398,350890908
7720,2014-08-30,13303,11382,352104062
7721,2013-12-30,214799,210712,351940387
7722,2013-12-30,0,0,541455914
7723,NULL,NULL,NULL,351719962
7724,2013-12-30,0,0,364497490
7725,2013-12-30,0,0,352142195
7726,2013-06-30,NULL,NULL,356001670
7727,2014-12-30,0,0,351763921
7728,2013-12-30,1050006,1005698,350782893
7729,NULL,NULL,NULL,10897807
7730,2013-12-30,0,0,351977735
7731,2012-12-30,172,172,200325592
7732,2013-12-30,0,0,680421324
7733,2013-12-30,584081,540800,251581762
7734,2014-12-30,0,0,351963871
7735,2014-12-30,0,0,351964923
7736,2013-12-30,0,0,352160860
7737,2013-12-30,165963,121652,351104349
7738,2014-05-30,0,0,237017436
7739,2014-06-30,19644431,19565669,351148835
7740,2013-06-30,259056134,63658014,350868202
7741,2014-06-30,168497,150341,352087230
7742,2013-12-30,60443,50769,351524022
7743,2013-12-30,0,0,237361648
7744,NULL,NULL,NULL,464468500
7745,2014-12-30,0,0,351387205
7746,2013-12-30,0,0,351981523
7747,2014-12-30,0,0,351416663
7748,2013-12-30,0,0,351504068
7749,2013-12-30,132583,131506,356063713
7750,2013-12-30,369841,205152,350899077
7751,2013-12-30,542584,542584,350865294
7752,2014-12-30,0,0,264267189
7753,2013-12-30,2262487,2201575,201642142
7754,2015-01-30,0,0,310889231
7755,NULL,NULL,NULL,237345716
7756,2013-12-30,1041875,1018286,237193105
7757,2014-12-30,0,0,352034892
7758,NULL,NULL,NULL,352142951
7759,2013-12-30,0,0,351460825
7760,2013-12-30,243415,229461,351655973
7761,2013-12-30,864669,774982,351415844
7762,NULL,NULL,NULL,311120463
7763,2014-03-30,32350,32350,311224130
7764,2014-12-30,0,0,351882766
7765,NULL,NULL,NULL,330096038
7766,2013-12-30,110477,110477,208755766
7767,2013-12-30,384406,218680,350921699
7768,2013-06-30,6965,NULL,352129983
7769,NULL,NULL,NULL,352001431
7770,NULL,NULL,NULL,275244817
7771,2013-12-30,143004,137200,481136101
7772,2013-12-30,5234,NULL,481229544
7773,2013-12-30,231686,230919,440625575
7774,2011-12-30,0,0,237222246
7775,NULL,NULL,NULL,201498776
7776,2013-12-30,78684,78101,480733831
7777,2013-12-30,87793,NULL,480889364
7778,2012-12-30,76817,76817,742830417
7779,2013-12-30,14295,14042,710904488
7780,NULL,NULL,NULL,480891806
7781,2014-12-30,0,0,481119644
7782,2014-12-30,0,0,481207956
7783,NULL,NULL,NULL,480983282
7784,NULL,NULL,NULL,470958321
7785,2014-12-30,0,0,481108675
7786,2013-12-30,0,0,481025652
7787,2014-12-30,0,0,480805394
7788,2014-05-30,195015,128930,480890031
7789,2013-12-30,13432,13432,204213077
7790,2014-12-30,0,0,481060127
7791,2013-12-30,0,0,841713306
7792,2014-12-30,0,0,161766508
7793,2013-12-30,95610,95031,486127516
7794,2014-12-30,0,0,742851152
7795,2014-12-30,24913,19842,481073574
7796,2014-12-30,0,0,481171278
7797,2014-12-30,0,0,480995393
7798,2013-12-30,146231,129372,480979257
7799,2014-12-30,0,0,900612464
7800,2014-03-30,425133,385516,480685625
7801,2013-06-30,17848655,17651205,480543734
7802,2014-06-30,28253,26883,306073092
7803,2014-12-30,0,0,161722800
7804,2014-09-30,1598886,1243655,480629167
7805,2013-12-30,4612173,2563070,481007736
7806,2014-12-30,0,0,481216776
7807,2013-12-30,87698,87698,480886284
7808,2014-12-30,0,0,20539423
7809,2013-12-30,0,0,481150059
7810,2013-12-30,779656,NULL,486120516
7811,2014-04-30,0,0,237326310
7812,2013-12-30,0,0,481143191
7813,2013-12-30,0,0,742821717
7814,2014-12-30,0,0,480980735
7815,2013-12-30,4271,NULL,742833160
7816,2013-12-30,111382,101339,481186674
7817,2014-09-30,0,0,480932282
7818,NULL,NULL,NULL,486156138
7819,2013-12-30,41679,39680,480895591
7820,2013-12-30,0,0,481089101
7821,2014-12-30,0,0,481247176
7822,2014-12-30,0,0,481207150
7823,2013-12-30,0,0,480833738
7824,2013-12-30,115339,111276,480724737
7825,2013-12-30,424265,424265,431944494
7826,2013-06-30,0,0,237394396
7827,2014-12-30,0,0,261349479
7828,NULL,NULL,NULL,481000424
7829,2014-12-30,0,0,486129485
7830,2014-12-30,0,0,481203232
7831,2014-12-30,0,0,541816358
7832,2014-09-30,62298,62298,480759080
7833,2013-12-30,222640,222640,237377697
7834,NULL,NULL,NULL,481124839
7835,2014-12-30,0,0,480839799
7836,2013-12-30,37596,37596,480856760
7837,2013-12-30,60753,60753,480860878
7838,2009-12-30,106558,106558,481064315
7839,2013-12-30,238079,234416,237069891
7840,2014-12-30,0,0,481135911
7841,2013-12-30,78000,72609,486116072
7842,2013-12-30,49578,47670,202702116
7843,2014-06-30,768736,763528,481090380
7844,2013-12-30,13630,13630,480968721
7845,2012-12-30,64,64,900457701
7846,2013-12-30,0,0,237270514
7847,2013-12-30,132781,118577,480878762
7848,2013-12-30,1204893,NULL,237160423
7849,2014-09-30,0,0,486135002
7850,NULL,NULL,NULL,486030115
7851,2014-08-30,0,0,486131663
7852,2013-12-30,0,0,261759889
7853,2013-12-30,49075,45433,273835871
7854,2013-12-30,96673,94999,237117571
7855,NULL,NULL,NULL,237429557
7856,2013-12-30,89002,72037,486282776
7857,2014-03-30,73116,73116,481036706
7858,NULL,NULL,NULL,480699112
7859,2014-12-30,0,0,481141483
7860,2014-12-30,0,0,481176242
7861,2013-12-30,500,500,481088272
7862,2014-10-30,199518,195784,480783192
7863,2014-12-30,0,0,460943715
7864,NULL,NULL,NULL,481193482
7865,2014-12-30,0,0,481197566
7866,2014-12-30,0,0,481137394
7867,2013-12-30,543229,517391,480777475
7868,2013-12-30,0,0,481134527
7869,NULL,NULL,NULL,480932214
7870,2013-12-30,28350,28350,710954031
7871,2015-03-30,0,0,480756728
7872,NULL,NULL,NULL,486029925
7873,NULL,NULL,NULL,481203643
7874,2013-12-30,319062,159816,237172931
7875,2013-12-30,72084,72084,480880084
7876,2013-12-30,328975,294013,481153614
7877,NULL,NULL,NULL,486309647
7878,2014-12-30,0,0,480971010
7879,2013-12-30,107767,NULL,481177912
7880,NULL,NULL,NULL,237453468
7881,2014-06-30,5910597,4540480,481000295
7882,2013-12-30,0,0,20575262
7883,2013-06-30,59358994,47557706,480547702
7884,2013-12-30,276982,276982,480721917
7885,2013-12-30,74665,55455,481193418
7886,2013-12-30,38373,38373,453529510
7887,2014-12-30,0,0,481066916
7888,2014-07-30,0,0,237090731
7889,NULL,NULL,NULL,481064993
7890,2014-12-30,0,0,480756884
7891,2014-12-30,0,0,486117982
7892,2014-12-30,0,0,481141153
7893,2013-12-30,764637,756073,480805473
7894,2013-12-30,252124,NULL,206666494
7895,2013-12-30,352346,349671,480675823
7896,2013-12-30,0,0,481198022
7897,2014-05-30,0,0,481197963
7898,2014-05-30,0,0,480926984
7899,2013-12-30,0,0,481233717
7900,2013-12-30,0,0,481058878
7901,2014-12-30,0,0,481122512
7902,2013-12-30,95932,95932,20599904
7903,2013-12-30,188240,186552,237293819
7904,2013-12-30,756188,NULL,481049156
7905,2013-12-30,0,0,431861266
7906,2014-12-30,0,0,742838128
7907,2014-12-30,0,0,480973259
7908,2013-12-30,170683,167696,237424061
7909,2013-12-30,0,0,431778972
7910,2014-09-30,251941,175968,481207926
7911,2013-12-30,0,0,480959878
7912,2013-12-30,0,0,480863244
7913,2013-12-30,34471,34471,480909077
7914,2013-12-30,35177,25552,710885722
7915,NULL,NULL,NULL,481074951
7916,2014-08-30,206689,195775,480777133
7917,2013-12-30,0,0,261708025
7918,2013-12-30,0,0,237031656
7919,2013-12-30,0,0,481026515
7920,2013-12-30,91161,89634,486119248
7921,2013-12-30,48530,48530,480948352
7922,NULL,NULL,NULL,30489646
7923,2013-12-30,103701,103701,481089609
7924,NULL,NULL,NULL,481242995
7925,2014-12-30,0,0,237450632
7926,2014-12-30,0,0,480863052
7927,2014-12-30,0,0,481228476
7928,2013-12-30,45143,30120,742822042
7929,2013-12-30,329492,329492,870705067
7930,NULL,NULL,NULL,481156392
7931,NULL,NULL,NULL,480771751
7932,2014-12-30,0,0,481028057
7933,2013-12-30,45947,39681,237381838
7934,2013-12-30,10986513,10986513,263189080
7935,2013-12-30,100725,95374,480559119
7936,2013-12-30,0,0,742844600
7937,2013-12-30,0,0,480869231
7938,2013-12-30,53998,32729,486125055
7939,NULL,NULL,NULL,481169789
7940,NULL,NULL,NULL,481184794
7941,2014-12-30,0,0,481077159
7942,2014-06-30,0,0,320040716
7943,2013-12-30,53472,53472,204151013
7944,NULL,NULL,NULL,481133979
7945,2013-12-30,4500,NULL,912142539
7946,2014-12-30,133709,133709,480647809
7947,2013-12-30,0,0,481113967
7948,2013-12-30,916979,877498,237098527
7949,2013-12-30,0,0,481119576
7950,2013-12-30,0,0,742840297
7951,NULL,NULL,NULL,481019154
7952,2014-12-30,0,0,237004883
7953,2013-12-30,0,0,480866744
7954,2013-12-30,91405,67231,481042901
7955,NULL,NULL,NULL,486090320
7956,2014-12-30,0,0,480837704
7957,2013-12-30,301087,300778,480890970
7958,2014-12-30,0,0,522307332
7959,2013-12-30,1118988,1076930,481089259
7960,2014-12-30,0,0,481245353
7961,2013-12-30,710707,710707,371534978
7962,2014-04-30,0,0,481164872
7963,2013-12-30,293806,293806,481096019
7964,2012-12-30,0,0,481174698
7965,2013-12-30,5023816,4644924,486120520
7966,2013-12-30,43773,22735,481013801
7967,2014-12-30,0,0,481104658
7968,2013-12-30,0,0,481235998
7969,2013-12-30,0,0,480774460
7970,2013-12-30,0,0,481124792
7971,2014-12-30,0,0,481081719
7972,2013-12-30,45738,45738,480905225
